,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
202,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Black or African American,4.12,2011,35,All ages,0.0,9.3,
203,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Black or African American,4.12,2012,36,All ages,0.0,9.6,
204,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Black or African American,4.12,2013,37,All ages,0.0,9.3,
205,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Black or African American,4.12,2014,38,All ages,0.0,9.5,
206,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Black or African American,4.12,2015,39,All ages,0.0,9.6,
207,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Black or African American,4.12,2016,40,All ages,0.0,10.2,
208,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Black or African American,4.12,2017,41,All ages,0.0,11.0,
209,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Black or African American,4.12,2018,42,All ages,0.0,11.6,
210,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1950,1,All ages,0.0,,...
211,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1960,2,All ages,0.0,,...
212,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1970,3,All ages,0.0,,...
213,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1980,4,All ages,0.0,19.3,
214,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1981,5,All ages,0.0,21.6,
215,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1982,6,All ages,0.0,18.6,
216,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1983,7,All ages,0.0,20.7,
217,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1984,8,All ages,0.0,18.0,
218,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1985,9,All ages,0.0,17.9,
219,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1986,10,All ages,0.0,20.7,
220,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1987,11,All ages,0.0,18.2,
221,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1988,12,All ages,0.0,18.8,
222,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1989,13,All ages,0.0,17.6,
223,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1990,14,All ages,0.0,20.1,
224,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1991,15,All ages,0.0,18.1,
225,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1992,16,All ages,0.0,16.9,
226,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1993,17,All ages,0.0,17.5,
227,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1994,18,All ages,0.0,20.4,
228,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1995,19,All ages,0.0,17.4,
229,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1996,20,All ages,0.0,17.9,
230,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1997,21,All ages,0.0,18.6,
231,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1998,22,All ages,0.0,17.8,
232,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,1999,23,All ages,0.0,16.5,
233,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2000,24,All ages,0.0,16.0,
234,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2001,25,All ages,0.0,17.2,
235,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2002,26,All ages,0.0,16.1,
236,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2003,27,All ages,0.0,16.0,
237,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2004,28,All ages,0.0,17.5,
238,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2005,29,All ages,0.0,17.3,
239,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2006,30,All ages,0.0,16.5,
240,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2007,31,All ages,0.0,15.9,
241,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2008,32,All ages,0.0,15.4,
242,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2009,33,All ages,0.0,14.6,
243,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2010,34,All ages,0.0,15.5,
244,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2011,35,All ages,0.0,16.4,
245,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2012,36,All ages,0.0,17.4,
246,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2013,37,All ages,0.0,18.1,
247,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2014,38,All ages,0.0,16.4,
248,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2015,39,All ages,0.0,18.8,
249,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2016,40,All ages,0.0,20.7,
250,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2017,41,All ages,0.0,20.4,
251,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: American Indian or Alaska Native,4.13,2018,42,All ages,0.0,20.9,
252,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1950,1,All ages,0.0,,...
253,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1960,2,All ages,0.0,,...
254,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1970,3,All ages,0.0,,...
255,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1980,4,All ages,0.0,10.7,
256,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1981,5,All ages,0.0,9.3,
257,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1982,6,All ages,0.0,8.7,
258,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1983,7,All ages,0.0,9.5,
259,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1984,8,All ages,0.0,9.7,
260,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1985,9,All ages,0.0,9.3,
261,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1986,10,All ages,0.0,9.4,
262,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1987,11,All ages,0.0,10.9,
263,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1988,12,All ages,0.0,8.7,
264,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1989,13,All ages,0.0,8.8,
265,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1990,14,All ages,0.0,9.6,
266,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1991,15,All ages,0.0,9.9,
267,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1992,16,All ages,0.0,9.1,
268,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1993,17,All ages,0.0,9.8,
269,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1994,18,All ages,0.0,10.0,
270,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1995,19,All ages,0.0,9.6,
271,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1996,20,All ages,0.0,8.9,
272,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1997,21,All ages,0.0,9.9,
273,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1998,22,All ages,0.0,9.6,
274,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,1999,23,All ages,0.0,9.0,
275,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2000,24,All ages,0.0,8.6,
276,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2001,25,All ages,0.0,8.3,
277,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2002,26,All ages,0.0,8.0,
278,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2003,27,All ages,0.0,8.5,
279,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2004,28,All ages,0.0,8.3,
280,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2005,29,All ages,0.0,7.3,
281,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2006,30,All ages,0.0,7.8,
282,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2007,31,All ages,0.0,8.8,
283,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2008,32,All ages,0.0,7.9,
284,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2009,33,All ages,0.0,8.7,
285,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2010,34,All ages,0.0,9.5,
286,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2011,35,All ages,0.0,8.7,
287,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2012,36,All ages,0.0,9.4,
288,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2013,37,All ages,0.0,9.1,
289,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2014,38,All ages,0.0,8.9,
290,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2015,39,All ages,0.0,9.1,
291,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2016,40,All ages,0.0,10.1,
292,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2017,41,All ages,0.0,9.7,
293,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Male: Asian or Pacific Islander,4.14,2018,42,All ages,0.0,10.4,
294,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1950,1,All ages,0.0,6.0,
295,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1960,2,All ages,0.0,5.9,
296,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1970,3,All ages,0.0,7.9,
297,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1980,4,All ages,0.0,6.1,
298,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1981,5,All ages,0.0,6.4,
299,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1982,6,All ages,0.0,6.2,
300,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1983,7,All ages,0.0,6.0,
301,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1984,8,All ages,0.0,6.0,
302,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1985,9,All ages,0.0,5.7,
303,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1986,10,All ages,0.0,6.0,
304,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1987,11,All ages,0.0,5.7,
305,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race,4,Female: White,4.21,1988,12,All ages,0.0,5.5,
